,Temperature_C,Pressure_bar,FlowRate_m3_hr,Level_%,HeatExchangerEfficiency_%,API_Gravity,Sulfur_Content_%,Viscosity_cP,Yield_bbl_day,EnergyEfficiency_%,DistillationEfficiency_%
2023-01-01 12:00:00,49.239356756478635,14.882082716386881,186.13778418831726,86.62865846110496,70.26174673533754,32.79611627084887,0.8136948895807926,26.446038869215812,1170.8066625445156,70.26174673533754,629.0
2023-01-01 13:00:00,55.74295367668427,12.651021928528937,194.8578045809959,67.78237354964185,63.387950532955976,31.555649464522382,0.5738326262153144,25.457707576713688,1225.6555908144642,63.38795053295597,629.0
2023-01-01 14:00:00,51.38892569989085,17.212188594250307,172.78464135235785,84.05754025892568,69.62687933387163,34.048051184766535,1.0637262821562943,28.23421511303483,1086.8153941063308,69.62687933387163,628.9999999999999
2023-01-01 15:00:00,46.39928636551251,13.916171991989845,161.81269664447592,79.74220863165748,78.79969154122534,29.422205996293727,0.8060581356067275,28.97873530599266,1017.8018618937535,78.79969154122534,629.0
2023-01-01 16:00:00,48.07979289290098,15.523211627525574,169.0367081742817,55.29871601098724,65.73895961912964,32.02855859179307,0.9533284092381517,23.274417628414895,1063.2408944162319,65.73895961912964,629.0
2023-01-01 17:00:00,47.3624656420217,15.68764156268039,144.15344511627978,69.5340391042918,73.25627361351118,25.893214955597863,0.7814844544963937,27.467809527991943,906.7251697813998,73.25627361351118,629.0
2023-01-01 18:00:00,60.94412719756484,18.78101482933044,169.9299769387712,67.99778510560587,72.53622989141137,31.91327095955005,0.8174760681461521,24.321438208302066,1068.859554944871,72.53622989141137,629.0000000000001
2023-01-01 19:00:00,45.22514339438011,14.415209513466332,173.19233491418456,61.052475991131125,68.46058777647788,30.82359995988915,0.5797119090656775,22.722589717585414,1089.379786610221,68.46058777647788,629.0
2023-01-01 20:00:00,50.244857292939045,17.450815164012994,190.57172139315048,81.47962496630512,66.82643966802448,33.6461209739533,0.8978462993851775,27.985147705674407,1198.6961275629164,66.82643966802448,628.9999999999999
2023-01-01 21:00:00,43.513066675325234,14.783309747907788,197.27120911935162,70.73704232790045,70.4917773907074,33.892489680322335,0.9475972632586125,24.320680142133977,1240.8359053607217,70.4917773907074,629.0
2023-01-01 22:00:00,56.442696155345004,16.92849471592291,188.4383453221987,68.28581035787559,63.52174248721264,26.91837826422176,0.5546309440533861,23.396273222140774,1185.2771920766297,63.52174248721264,628.9999999999999
2023-01-01 23:00:00,41.292522638120715,13.621548739962414,180.569208967542,62.98260738206261,68.74753395130314,34.52745293428559,0.9077711288447415,25.878914497253547,1135.7803244058393,68.74753395130314,629.0000000000001
2023-01-02 00:00:00,52.388050214144315,15.566022792632038,210.20629000347378,62.82941777577301,71.03655529792884,26.524230702180496,0.8033289743170158,24.107863734132415,1322.19756412185,71.03655529792884,629.0
2023-01-02 01:00:00,57.04980997167134,15.422145222721364,198.12821102105815,63.36321900831804,65.80426523755806,31.80599866597924,0.7757564317765756,20.66660530615326,1246.2264473224557,65.80426523755806,628.9999999999999
2023-01-02 02:00:00,44.96036194872837,16.347452433757272,192.32584735390483,87.01587362734632,72.17547631591142,33.784723059419164,0.6303749541486112,26.153863719977128,1209.7295798560615,72.17547631591142,629.0
2023-01-02 03:00:00,36.08732848976793,12.680085845216071,198.0226878718819,61.14517597460588,69.18540501006676,27.45721512113056,0.7424953527773231,22.014610242008686,1245.5627067141372,69.18540501006676,629.0
2023-01-02 04:00:00,46.667222558472965,15.832711999573505,203.69434879062112,66.29590290361729,72.98576226190323,33.760946944517706,0.6754503930130021,25.437024291009024,1281.237453893007,72.98576226190323,629.0
2023-01-02 05:00:00,51.48699963181344,15.444158919027405,213.11426474738977,61.076127831079944,68.81498599345576,38.978642158552304,0.7647468411351439,22.427240869972728,1340.4887252610818,68.81498599345576,629.0000000000001
2023-01-02 06:00:00,52.793853772743304,13.359791489121639,179.87895539622414,64.00568206658053,67.27698852758576,29.577137557373447,0.8439532080782858,25.280393739049195,1131.43862944225,67.27698852758576,629.0000000000001
2023-01-02 07:00:00,46.63885887181317,13.301954099813617,155.94496985706095,75.00684018162427,70.73714112006942,35.76306800851874,1.0775091558365923,23.721736645002203,980.8938604009134,70.73714112006942,629.0
2023-01-02 08:00:00,43.99139930308099,11.171691038308218,129.0830526561024,60.75345197033698,79.64702113837025,36.80321700111304,0.7533016612082021,19.911062036718803,811.9324012068842,79.64702113837025,629.0
2023-01-02 09:00:00,55.996675318963476,11.68796508428823,146.8244503945815,68.8268408495848,68.27714531124163,30.473218117838243,0.8975477131479084,20.162103049809183,923.5257929819177,68.27714531124163,629.0
2023-01-02 10:00:00,48.214015845295684,14.13349480830106,177.34496717878787,81.45622649009306,77.52465413098201,31.086978527054068,1.1575855148510923,26.885491374777743,1115.4998435545756,77.52465413098201,628.9999999999999
2023-01-02 11:00:00,46.41276041896264,12.494007729592807,172.53116490293067,65.5387881025942,70.6315562778844,33.12825127804388,0.7362463217657073,23.0834166491947,1085.2210272394339,70.6315562778844,629.0
2023-01-02 12:00:00,50.83793592829661,17.0986454327723,174.63406581412553,86.13719757808394,72.13671324671785,29.113771222895856,0.7530665665254599,31.146046016713438,1098.4482739708496,72.13671324671785,629.0
2023-01-02 13:00:00,49.17355945194389,15.081923826794862,167.98472768999753,65.05692806439626,73.15383160718257,35.46107329117805,0.5545370375828396,22.735780950189355,1056.6239371700844,73.15383160718257,629.0
2023-01-02 14:00:00,53.12716610188739,16.334864325589358,160.5810556559628,71.00648330288236,72.479914900535,30.361821432921616,1.068036023011971,21.847994346617984,1010.0548400760061,72.479914900535,629.0
2023-01-02 15:00:00,52.309246755062304,20.369325423561676,197.23583493031703,73.71699232498494,74.45004753419683,35.353611602758846,1.0711774155101719,24.372933424522234,1240.613401711694,74.45004753419683,628.9999999999999
2023-01-02 16:00:00,51.58352319237092,14.038587939324803,208.91360738378512,80.60031916848895,62.35329295583412,34.519770556647835,1.0093388083859482,22.873883993552177,1314.0665904440084,62.353292955834114,629.0
2023-01-02 17:00:00,46.57411844769433,14.45240196492033,187.21206643439476,58.79403234816611,75.01480256816268,29.3318598292196,0.8039601552373162,19.665365562118716,1177.563897872343,75.01480256816268,629.0
2023-01-02 18:00:00,49.71114209934854,14.106293916744352,163.72241944714264,73.88183534962623,66.80966042806618,31.359953181780956,0.664946630434764,24.054760678216407,1029.8140183225273,66.80966042806618,629.0000000000001
2023-01-02 19:00:00,47.88885535416605,15.387813780200338,203.17604789159088,70.34395381434737,65.23907052591804,33.93287451569443,0.8398886810324222,24.58312338589979,1277.9773412381066,65.23907052591804,629.0
2023-01-02 20:00:00,57.01096805515648,21.006201745479107,176.52055589123876,52.657549172964856,71.11966996278238,30.231204176528514,0.44320855222332717,17.970622923586895,1110.3142965558918,71.11966996278238,629.0
2023-01-02 21:00:00,59.696125081195646,15.801932069289142,172.4186497028079,87.13184969713339,60.75865730309871,36.78001306348133,1.1603503757479599,23.313849492859827,1084.5133066306616,60.75865730309871,629.0
2023-01-02 22:00:00,44.281680614984325,15.60313750976264,215.43906182910604,91.67483206356366,66.00409531441534,27.679979199205004,0.21273892723462662,31.44508024821435,1355.111698905077,66.00409531441534,629.0
2023-01-02 23:00:00,56.82190872072154,17.72096656606814,193.1871114294324,76.4803968844537,70.84960688169578,33.38643806264703,0.8251874648989331,26.61698461942654,1215.1469308911298,70.84960688169578,629.0
2023-01-03 00:00:00,47.67754139545306,15.391922760203387,176.74969209087848,42.41444074467408,69.37778267294127,28.250088821972394,0.9898845191703305,19.236956796450656,1111.7555632516257,69.37778267294127,629.0000000000001
2023-01-03 01:00:00,56.70233520745712,13.72456448107215,217.62538069748155,72.10109541466826,69.96872802591328,30.160259272295455,0.8793747458237353,26.009319068566978,1368.863644587159,69.96872802591328,629.0
2023-01-03 02:00:00,47.935944509335016,16.56484005754723,198.12151240627793,73.97615599660897,74.59174195864264,28.429827440430994,0.7432605885671183,21.685918604111855,1246.1843130354882,74.59174195864264,629.0
2023-01-03 03:00:00,52.77109132952248,17.596883896713706,191.33708877492626,74.03269901279427,70.26489325969634,29.796511944000255,1.1364243145136008,25.55628940579177,1203.5102883942861,70.26489325969634,629.0
2023-01-03 04:00:00,43.99421890834256,14.685933962057709,175.87614579520778,80.97480915504717,76.63152357905079,33.261172630321106,1.2164684703934032,25.600707269567742,1106.2609570518568,76.63152357905079,629.0
2023-01-03 05:00:00,57.754167433275974,16.405885676684335,203.06009064386734,81.58730239665059,71.00703411812574,33.20684253498024,0.5774598683132126,26.38405623489523,1277.2479701499255,71.00703411812574,629.0
2023-01-03 06:00:00,43.05172658251116,13.127470047894963,169.59417004484052,61.07564660714342,74.67065180054912,31.28510755734809,1.1147108124986769,20.401679507507257,1066.7473295820469,74.67065180054912,629.0
2023-01-03 07:00:00,48.32689583821327,14.84094226549945,184.52915790608048,66.86140548514882,68.05604551502014,33.80779871138356,1.1157749689467589,24.356959833284165,1160.6884032292462,68.05604551502014,629.0
2023-01-03 08:00:00,45.855192004195466,17.668391666461815,163.88024606862885,54.283975073740294,66.33688061508482,32.87464468112498,0.8459929456088601,21.473095784455797,1030.8067477716754,66.33688061508482,629.0
2023-01-03 09:00:00,60.260857819785706,15.339970350066805,165.9660247604517,73.42694262478255,68.28246623756736,33.16290442302709,0.8194222588012418,25.812076179940913,1043.926295743241,68.28246623756736,629.0
2023-01-03 10:00:00,52.23947325900518,19.04660978921734,178.46497829911485,61.643985279562564,79.86024179656319,32.203151794634195,1.2368633275681322,21.12226959241142,1122.5447135014324,79.86024179656319,629.0
2023-01-03 11:00:00,52.474125455951636,14.820188804332279,184.79863346364837,83.81769986559658,62.79104521541292,41.56893215066156,0.7898727636334919,26.694422755509205,1162.3834044863484,62.79104521541292,629.0000000000001
2023-01-03 12:00:00,51.21938517771077,15.26377765669469,171.61206253180023,77.92663158789685,80.14440932064511,40.785201179018095,1.1641645265898986,24.534967918261668,1079.4398733250234,80.14440932064511,629.0
2023-01-03 13:00:00,42.20260419315152,15.86671449806182,204.3179733862686,59.0887828968732,65.06658474408732,24.31455811325976,0.7143613418649734,23.0978809968466,1285.1600525996294,65.06658474408732,629.0
2023-01-03 14:00:00,51.564386382843374,17.07694589596106,169.51750117145295,63.7970598181798,72.8800328447735,31.43315488528528,0.9183585196230996,19.411213103688468,1066.2650823684392,72.8800328447735,629.0000000000001
2023-01-03 15:00:00,49.075780696388655,13.241137145316973,178.19058205268388,61.067149700724485,68.41938523609026,29.628598757594467,0.8598301877308459,22.078506158003478,1120.8187611113817,68.41938523609026,629.0000000000001
2023-01-03 16:00:00,49.89958997931991,14.446626230233111,179.8258156836419,80.10870348673235,70.33581267238887,39.02207846009218,1.0435161451641441,25.274100329174672,1131.1043806501075,70.33581267238887,628.9999999999999
2023-01-03 17:00:00,49.12138996076883,11.947037906911422,184.22269603826678,63.35575667912487,75.1527422615052,30.894756703461763,1.0119363658835487,25.61973607101677,1158.760758080698,75.1527422615052,629.0
2023-01-03 18:00:00,53.94748582743896,14.36173782710172,161.65941659964724,69.12557005466358,70.35943227889985,23.768524479979973,0.9047092210889991,28.441261879630446,1016.8377304117812,70.35943227889985,629.0
2023-01-03 19:00:00,54.76828505580313,17.262520789894413,180.59322294921753,76.45829871057025,67.47854380065904,29.064325429156682,0.581250961988026,25.70199994298961,1135.9313723505784,67.47854380065904,629.0000000000001
2023-01-03 20:00:00,43.628660994657274,15.16867296793556,159.8313735384395,65.91116741230513,81.7712727314738,21.043730520262507,0.7876901378477685,24.770440670674894,1005.3393395567845,81.7712727314738,629.0
2023-01-03 21:00:00,47.740293894110394,14.566907113215033,201.8640955472055,79.33398936384955,62.41342158809832,30.782484966506118,0.7582755108716118,25.45990662086472,1269.7251609919226,62.41342158809833,629.0
2023-01-03 22:00:00,46.44061089903855,14.814202664499419,149.45760846306123,72.16942330961237,68.79726359211817,35.21610917592688,0.7634738674538322,24.57837535210435,940.0883572326552,68.79726359211817,629.0
2023-01-03 23:00:00,51.82326477643545,13.316853952705154,162.86819728377654,79.27909925207157,67.01468765559261,33.467487309117075,0.9527626970147205,26.623703538808254,1024.4409609149545,67.01468765559261,629.0000000000001
2023-01-04 00:00:00,49.8596686299316,13.01740471089003,186.21354891988932,55.43385394159925,67.22741210180463,30.07526277400826,0.8018421848978102,18.917064127719463,1171.2832227061037,67.22741210180463,628.9999999999999
2023-01-04 01:00:00,40.25402421208849,16.041784468885403,159.00485460655986,56.8336247022213,75.5536426348241,35.08040044361618,1.0680442950475417,19.330258718995996,1000.1405354752616,75.5536426348241,629.0
2023-01-04 02:00:00,52.99792941137577,13.63312629691034,168.65992982279292,44.32028823549683,68.07148245084727,35.59224858253929,0.7989342327255987,20.95957540761514,1060.8709585853674,68.07148245084727,628.9999999999999
2023-01-04 03:00:00,41.690436007474375,15.638779780717808,151.5492099497986,69.7178353035784,66.94845558311499,33.126338763780964,1.1262954549422943,25.141517335156898,953.2445305842333,66.94845558311499,629.0
2023-01-04 04:00:00,40.21814244854432,13.862083210846842,154.09940359303604,66.9843467125371,68.33607228504685,35.95757414049724,1.31460171908035,20.325432914622947,969.2852486001967,68.33607228504685,629.0
2023-01-04 05:00:00,48.69696349483609,15.431090179922814,169.1471148404386,63.092343409646396,73.56229007351536,29.17494249892125,1.110113253127345,24.524097756042742,1063.9353523463587,73.56229007351536,628.9999999999999
2023-01-04 06:00:00,46.44298126821426,16.231685736219298,171.25821491479144,59.54450579211962,69.485554879983,39.42567932864401,0.37730391910823147,18.880492089071915,1077.214171814038,69.485554879983,629.0
2023-01-04 07:00:00,43.75657795373377,13.459932688444855,153.08534585215764,70.81266220763335,75.71953369054458,28.236278060806438,0.80026237801379,25.233491183064125,962.9068254100716,75.71953369054458,629.0
2023-01-04 08:00:00,52.495231208354035,18.160581720479684,188.82023268853752,78.35115239575629,63.911058591822474,27.14677173969099,0.9147843172674296,24.20990088842377,1187.679263610901,63.91105859182248,629.0
2023-01-04 09:00:00,51.440740757858094,13.300140468330376,172.70378756519187,47.38155123701832,69.9149949653249,36.027800793274366,0.9677118209158067,19.959414105241986,1086.3068237850568,69.9149949653249,629.0
2023-01-04 10:00:00,51.43945962159137,18.745572139842164,182.2850067948205,75.01090619247313,67.04052260559158,23.661920864882823,0.7157489979220415,20.817866954850977,1146.572692739421,67.04052260559158,629.0
2023-01-04 11:00:00,50.94649731174119,15.120767301147348,195.02721829464616,58.86852991938284,74.5015355845911,26.290490558864775,0.4777457288613996,21.084832847642424,1226.7212030733244,74.5015355845911,629.0
2023-01-04 12:00:00,53.56663015470444,14.034952803549793,182.0843429409593,73.90088083994834,69.37462670333059,30.468987210469255,1.0370842854248365,24.982561391622884,1145.310517098634,69.37462670333059,629.0
2023-01-04 13:00:00,36.82662878596244,16.527502846827737,199.53044589615104,69.8473832289077,78.19250317736153,26.275767878053983,0.8668617665649735,26.56832015356679,1255.04650468679,78.19250317736153,629.0
2023-01-04 14:00:00,65.17174554480133,17.986401509287642,180.95991572879154,74.75463634919177,70.48612558810119,30.26980928820718,1.1180781654796588,27.413775553495704,1138.2378699340989,70.48612558810119,629.0
2023-01-04 15:00:00,52.43468356086193,15.478302915933332,181.57967644830393,67.72472300567638,69.81342011003969,35.64793975695251,0.6087043274098056,21.21023361954442,1142.1361648598318,69.81342011003969,629.0
2023-01-04 16:00:00,53.68264376699133,16.544006379604898,186.81749592476473,80.5791441750408,69.586688601317,27.59173266112541,1.0405944516018877,26.003436789405352,1175.0820493667702,69.586688601317,629.0
2023-01-04 17:00:00,51.83266460677708,13.666422253263667,188.511326230938,74.57934876466517,63.45461150210229,36.338022696674756,1.150549028818393,26.26782193719693,1185.7362419926,63.45461150210229,629.0
2023-01-04 18:00:00,54.24966662119598,13.641497025820088,121.78852828030605,40.57510988412763,64.77723200394314,28.268982287506446,0.7588172518844359,16.2045758363299,766.049842883125,64.77723200394314,629.0
2023-01-04 19:00:00,49.951287422905466,11.6461134391032,155.1576125100518,68.97391836081029,74.10276092817551,30.40697386870604,0.7168002260079567,28.306999357429135,975.9413826882258,74.10276092817551,629.0
2023-01-04 20:00:00,50.72155258353884,13.949597464342352,168.50673618066978,65.1376656570066,71.73160270663672,25.317665003790975,0.856825073316743,22.42700130174869,1059.9073705764129,71.73160270663672,629.0
2023-01-04 21:00:00,44.25526698523157,11.82566623684951,149.01029517341655,66.60780074585179,75.23676262530469,31.799070279672414,0.745099171199409,22.880938333591935,937.2747566407901,75.23676262530469,629.0
2023-01-04 22:00:00,52.049813921924255,17.213931232670546,196.7504349934879,75.96524630258122,64.45307543806182,28.933924125678395,0.7001596559050256,23.452686829938678,1237.560236109039,64.45307543806182,629.0
2023-01-04 23:00:00,40.30601151123751,13.536367866488247,144.75708494193162,63.34839119076518,71.97928071628218,31.970645426718093,0.9149656265018239,25.4046504064314,910.52206428475,71.97928071628218,629.0
2023-01-05 00:00:00,46.263166896029,15.514304111407782,200.7128652663411,67.00673062886915,63.55690612926633,33.697216831978984,0.628283682846395,18.424634460895902,1262.4839225252856,63.55690612926633,629.0
2023-01-05 01:00:00,42.569881054336506,16.911561122553124,176.60961880715053,66.5232029295071,70.03256251731652,30.008347395683497,0.16844443458141756,25.070045154128138,1110.8745022969767,70.03256251731652,629.0
2023-01-05 02:00:00,49.59892137976677,16.68299856829018,204.2655540850147,85.11889305882211,70.40995728078126,33.69401694804716,1.024464752942551,25.09594365670898,1284.8303351947425,70.40995728078126,629.0
2023-01-05 03:00:00,46.42651406949165,16.9425922304486,167.99735070169865,47.41963312119943,75.38052967149214,36.66515327740123,0.9085713115680984,19.190575919743846,1056.7033359136844,75.38052967149214,628.9999999999999
2023-01-05 04:00:00,53.90419867006802,15.15328366978313,189.81535249319265,70.64955966956647,75.94530288933782,31.385177049756564,0.6023890025197921,22.740684555095143,1193.9385671821817,75.94530288933782,629.0
2023-01-05 05:00:00,44.84170054782675,13.572718446675605,165.13653018858398,77.28092386327171,66.74330359256709,23.8493416776414,0.9227161980504939,24.551380207019974,1038.7087748861932,66.74330359256709,629.0
2023-01-05 06:00:00,52.60098727182113,17.88041102511732,185.77540886112024,62.32600879515525,71.88694675228322,28.868947379403274,1.0349715697470392,21.56500906542052,1168.5273217364463,71.88694675228322,629.0
2023-01-05 07:00:00,57.04320378963679,15.207160083775037,189.27390441353714,68.75806035654482,74.1371547573761,33.00256756255351,0.7897727479926409,22.711993614932254,1190.5328587611486,74.1371547573761,629.0
2023-01-05 08:00:00,51.195503512907415,13.557193048550305,198.05704439773857,49.36442102133766,70.06559915347655,28.306614855473093,0.7636477031442368,18.229565907172617,1245.7788092617757,70.06559915347655,629.0000000000001
2023-01-05 09:00:00,50.18752952786389,11.120982512723574,163.3891975346731,74.29855690337743,66.10095194257308,28.94544263326169,0.8866823381403658,25.2316376112968,1027.7180524930936,66.10095194257308,628.9999999999999
2023-01-05 10:00:00,54.54279557149407,14.479573216891577,165.00724352656763,54.55104228065845,66.38466558132293,37.610475666969975,0.7958056861408963,18.025208350358504,1037.8955617821105,66.38466558132293,629.0
2023-01-05 11:00:00,51.01318795472011,14.913472686169362,209.9289401299704,76.6110079355897,83.68354448594273,33.64274242384134,1.083840667348118,24.776578484138405,1320.453033417514,83.68354448594273,629.0000000000001
2023-01-05 12:00:00,45.868748291323186,15.801362022597498,166.49584328100332,54.5364064182728,76.22917861732947,31.507345341883678,0.652720965646833,17.783274047096125,1047.2588542375108,76.22917861732947,629.0
2023-01-05 13:00:00,48.14889052037969,13.814122660760376,171.75911561317392,79.52951944293814,79.52478127247278,30.875959324689966,1.106843152140357,25.502403290932122,1080.364837206864,79.52478127247278,629.0
2023-01-05 14:00:00,48.0345570923699,15.890661735759682,200.83703114050815,73.91140082797206,70.2392373536152,34.92122933332716,0.8647937658978057,26.74955115472681,1263.2649258737963,70.2392373536152,629.0
2023-01-05 15:00:00,48.11224163909368,13.575659189626018,196.51955904255402,63.05799291921801,71.01188173614325,41.45861656578579,1.1567481118119365,22.977134573906593,1236.1080263776648,71.01188173614325,629.0
2023-01-05 16:00:00,48.740993978052714,14.525810993868177,175.40462132935363,55.73440578106489,69.24478771976055,37.252002008458604,0.6007548570680168,19.877577121112637,1103.2950681616344,69.24478771976055,629.0
2023-01-05 17:00:00,55.63377931087374,16.8262600147673,210.78395495513485,65.82959283694635,66.09175885784263,26.456615067668878,0.7183937988254055,19.89659182444273,1325.8310766677982,66.09175885784263,629.0
2023-01-05 18:00:00,56.80428414645239,17.791579049174985,182.0747112035801,79.86648430135376,68.68296547637652,29.917583400958247,0.5052488939243875,28.4403498800905,1145.249933470519,68.68296547637652,629.0
2023-01-05 19:00:00,50.982823707238026,11.447782098192583,188.21771783717168,81.45498913185024,69.38343999252804,38.253177075049294,0.9615339167657498,28.120805787439366,1183.88944519581,69.38343999252804,629.0
2023-01-05 20:00:00,58.92852987387419,14.400567176986572,138.12042551763034,77.80248348043897,64.7064291233442,30.816001052758033,1.2303001008034522,24.729156400307932,868.7774765058948,64.7064291233442,629.0
2023-01-05 21:00:00,53.54200426107949,14.101445557885,159.29317170169466,77.90357120540176,76.07613129404622,25.98364015166256,1.492997049594461,28.025774714347346,1001.9540500036594,76.07613129404622,629.0
2023-01-05 22:00:00,49.508567043402294,13.782054949755342,177.35392324174546,56.35907355861383,62.299890028124935,37.32903063793538,0.7009692070701334,22.729493154169056,1115.5561771905789,62.299890028124935,628.9999999999999
2023-01-05 23:00:00,45.67756179405916,14.926723335571943,188.96611641740446,71.92957773853733,71.86661977870324,31.106837027852134,0.890643665687874,27.056320721089616,1188.596872265474,71.86661977870324,629.0
2023-01-06 00:00:00,49.620802104390556,13.927598119894306,152.07894433857155,79.20295775038132,60.01988146849207,22.317588327950556,1.2221130770226016,21.31239892372931,956.576559889615,60.01988146849207,629.0
2023-01-06 01:00:00,48.98156231954856,15.000131440392664,167.3301529096836,58.457199322307716,62.22166013172912,33.84488382999477,0.5822311018300357,18.14768739754794,1052.5066618019098,62.22166013172912,629.0
2023-01-06 02:00:00,57.35246134645217,17.848867692633263,194.8067753586116,58.054534303628856,76.91159871350912,33.0798266572574,0.8609382704430487,22.666403035795895,1225.3346170056668,76.91159871350912,629.0
2023-01-06 03:00:00,48.320382290574244,14.516815446125234,162.18847648971146,79.59405732521527,78.50241779888086,32.9100293358704,0.9819653833937869,23.881157146325144,1020.1655171202851,78.50241779888086,629.0
2023-01-06 04:00:00,49.99644738967448,16.605595488923363,181.74896815921082,54.90079062404763,64.2149133575356,29.9962146670228,0.7863910828449479,20.883272068886157,1143.201009721436,64.2149133575356,629.0
2023-01-06 05:00:00,57.03412498125449,18.773957953494712,223.64313291917824,75.84137609858537,69.43807413953206,36.79636214738295,1.3117783922802024,28.239513748734748,1406.715306061631,69.43807413953206,629.0
2023-01-06 06:00:00,44.97755904097504,14.736769172596855,172.16309389137356,65.42042279854007,69.21357573485223,18.437824189021633,1.1420956327833742,22.2323888095955,1082.9058605767398,69.21357573485223,629.0
2023-01-06 07:00:00,54.126337307358085,15.44877013404659,172.4783623629659,65.45204933825406,73.13707661928511,31.056177870342783,0.7842790942466302,25.384808455586573,1084.8888992630555,73.13707661928511,629.0
2023-01-06 08:00:00,43.3359693275752,11.97983741354528,173.6764222959584,51.37900050283122,77.07988778733254,34.36784595247656,0.7455711808596382,17.032379329708267,1092.4246962415782,77.07988778733254,629.0
2023-01-06 09:00:00,57.69280491704736,15.22003971974243,178.05112454134164,64.11728900528314,66.8132854424912,36.86572252909854,0.8048128758750053,18.710424351835876,1119.941573365039,66.8132854424912,629.0
2023-01-06 10:00:00,49.41499627338808,17.87660457940438,207.16180486649137,74.06932347134536,74.57412911364533,37.97139839648001,0.9516075484026432,26.486910303652948,1303.0477526102306,74.57412911364533,629.0
2023-01-06 11:00:00,49.624714272950165,13.272498503026924,171.86354366563282,98.65412961213438,66.5786066723505,27.8790983684832,0.7202940753754733,31.92351157244038,1081.0216896568304,66.5786066723505,629.0
2023-01-06 12:00:00,45.109377242428955,16.094243615459312,146.56357702419223,45.16567066018955,74.03485874059402,31.622026454478917,1.0812555039805476,18.66706177306122,921.8848994821691,74.03485874059402,629.0
2023-01-06 13:00:00,55.71832966318533,17.12557839485002,165.1283033907064,67.26986747962545,65.44213224991537,26.582983371182543,0.9572763336486619,23.16407244254176,1038.6570283275432,65.44213224991537,629.0
2023-01-06 14:00:00,45.055248580017896,12.750347203661494,130.12532054662466,67.51437064869505,73.92808098011588,26.712872591408136,1.2613007104278977,23.620926883615837,818.4882662382691,73.92808098011588,629.0
2023-01-06 15:00:00,56.44528688447177,16.424051807215992,164.68405091162012,52.12132470630291,64.66697399356661,31.899127063386416,0.47594540985796563,18.75896719892848,1035.8626802340905,64.66697399356661,628.9999999999999
2023-01-06 16:00:00,52.32419170736455,13.731501828127374,152.1926608692247,60.52987530794465,68.3516269181174,25.89619509404338,1.3065332650935595,24.325107893288823,957.2918368674234,68.3516269181174,629.0
2023-01-06 17:00:00,55.781403685003205,15.186301878961677,159.90591833288556,65.24917287626964,75.46552095944568,32.55460146756881,0.8382228886346537,20.016234390655864,1005.8082263138502,75.46552095944568,629.0
